CLIENTE;DATA_FINANCIAMENTO;TARGET_M3OVER30;IDADE;ESTADO;RENDA;LIMITE_CARTAO;VALOR_FINANC_VEICULOS_ATUAL;SCORE_MERCADO;VALOR_VEICULO;ANO_VEICULO
1103;2021-10;0;40.0;SC;4200.0;1826.09;0.0;729.0000000000001;47023,00;2012.0
1104;2021-12;0;45.0;SP;5850.521452885851;0.0;0.0;907.3390533870439;35200,44;2021.0
1105;2021-10;0;69.0;CE;12824.801978118361;34662.07493464516;0.0;989.2299061109542;56050,13;2020.0
1106;2021-10;0;51.0;SP;3350.0;13686.170978262962;0.0;973.8235274075217;42447,19;2020.0
1107;2021-11;1;43.0;RJ;2000.0;0.0;0.0;828.935663127957;35978,20;2021.0
1108;2021-11;1;50.0;MG;24463.08278843333;0.0;0.0;839.4505365021315;26500,44;2021.0
1109;2021-11;0;48.0;PR;24683.706127162528;1233.01;0.0;579.5910816226715;49627,26;2020.0
1110;2021-11;0;54.0;PR;6301.894476692184;2299.6;0.0;907.0;45433,92;2020.0
1111;2021-11;0;23.0;SC;1150.0;;;647.8972301535155;50499,26;2020.0
1112;2021-10;1;28.0;PR;13089.060992574983;2967.48011401872;27450.15;873.5631515055828;39654,10;2021.0
1113;2021-10;0;25.0;SP;1800.0;4419.950751167784;0.0;588.0;26255,01;2020.0
1114;2021-10;0;43.0;PR;21461.40192660755;0.0;0.0;390.9999999999999;34690,95;2020.0
1115;2021-11;1;50.0;PR;2970.7268023529086;6754.850297701902;0.0;848.9632124080412;34975,44;2020.0
1116;2021-11;1;66.0;CE;3550.0;18580.83353948095;0.0;580.2103306732141;38758,12;2021.0
1117;2021-12;1;32.0;RJ;1950.0;1463.5626841660696;0.0;846.2893107430233;31624,05;2017.0
1118;2021-12;1;28.0;CE;1350.0;0.0;0.0;661.5738062515355;33962,15;2021.0
1119;2021-12;0;56.0;SP;21629.511713050153;454.31;0.0;806.4354476455546;41142,97;2020.0
1120;2021-11;0;62.0;PR;24311.956103879376;3572.0;19483.72;802.3694467131635;38587,44;2020.0
1121;2021-12;0;33.0;SC;1300.0;26060.188134743108;0.0;925.7151245967956;49209,56;2021.0
1122;2021-10;0;48.0;CE;1600.0;5994.184576578535;0.0;500.0;31518,53;2020.0
1123;2021-12;1;39.0;SP;45146.475596005104;32505.9545606143;29471.75341674221;712.0000000000001;42960,01;2017.0
1124;2021-11;0;38.0;PR;7187.206087071325;19267.029517828953;0.0;901.9999999999999;38042,63;2020.0
1125;2021-11;1;30.0;SP;13271.389106128818;7084.945810862592;0.0;855.9144304996142;34998,35;2020.0
1126;2021-12;1;57.0;MG;16472.155475069732;0.0;0.0;621.9999999999999;44580,72;2021.0
1127;2021-11;0;60.0;RJ;1350.0;931.0;0.0;596.2783992695215;42590,17;2021.0
1128;2021-10;0;46.0;PR;3000.0;0.0;51534.95322362383;609.0;33563,10;2020.0
1129;2021-12;0;56.0;CE;8100.0;19962.409991720666;0.0;922.9582946783615;38084,11;2021.0
1130;2021-12;1;26.0;SP;1913.6199358592191;0.01;0.0;615.742696667492;45278,40;2021.0
1131;2021-11;0;27.0;SC;5743.898162182094;1983.22;0.0;936.8837084613567;43459,54;2021.0
1132;2021-12;0;36.0;SP;2200.0;7822.874193020638;0.0;665.0000000000001;49714,73;2021.0
1133;2021-12;0;50.0;SC;11100.0;48102.39101952141;27083.97;792.847806285317;41293,33;2017.0
1134;2021-12;0;45.0;MG;12100.0;5459.575577338019;40467.49;897.6698765209192;49703,48;2021.0
1135;2021-12;0;41.0;SP;24710.558742032383;5275.948058217939;28681.979773311883;944.3509417793468;38424,26;2020.0
1136;2021-11;1;39.0;RJ;26032.850010978986;16387.25691409019;33305.93848334353;718.9999999999999;42314,44;2018.0
1137;2021-11;0;45.0;SP;1550.0;354.18314552538527;0.0;881.1388441365425;44530,39;2020.0
1138;2021-10;1;59.0;PR;14372.243101668366;6956.376805134016;0.0;802.4508997295242;33781,31;2020.0
1139;2021-11;0;31.0;SP;11033.335743154776;11299.68747848735;0.0;797.0;35287,13;2021.0
1140;2021-11;0;37.0;RJ;26786.91945453486;3238.705747523865;10079.412421389596;798.3999367025449;29147,50;2021.0
107;2021-12;1;50.0;CE;3474.728530453235;0.0;0.0;791.49588248867;37240,14;2015.0
1142;2021-11;0;59.0;SP;2700.0;7723.025891163525;0.0;661.0011736980852;29687,65;2020.0
1143;2021-11;0;40.0;SP;2050.0;1791.32;0.0;670.1437051749137;38947,73;2020.0
1144;2021-10;0;25.0;SC;1300.0;0.0;0.0;778.3677101110159;25901,27;2020.0
1145;2021-12;1;25.0;SP;1550.0;13153.979697584053;0.0;853.619142452622;33712,65;2020.0
1146;2021-12;0;57.0;SP;5565.789641884781;447.88;0.0;762.9579229192724;38015,16;2020.0
1147;2021-11;0;30.0;SC;1450.0;7901.684222870457;0.0;625.9999999999998;44114,49;2020.0
1148;2021-12;0;56.0;SP;1300.0;1112.35;0.0;572.0;43406,22;2020.0
1149;2021-11;1;52.0;SP;8909.912472641388;0.0;0.0;959.0641653448272;24925,66;2021.0
1150;2021-11;1;59.0;SP;10212.325677053408;28640.32365084001;163477.06615903726;682.9686411678731;27534,16;2021.0
1151;2021-11;0;50.0;SP;3350.0;0.0;0.0;981.4647179685207;39629,43;2021.0
1152;2021-12;0;62.0;PR;11960.146468280795;13840.86;27876.238228916896;839.9999999999999;45495,68;2019.0
1153;2021-12;1;27.0;SP;5615.979514626632;2939.9276167599187;0.0;649.6891080343139;35545,77;2021.0
1154;2021-12;0;60.0;RJ;1850.0;16093.058239232972;0.0;951.9526485920503;37150,62;2021.0
1155;2021-12;0;34.0;RJ;22718.961585431414;9971.14;0.0;916.9496152392989;33478,79;2021.0
1156;2021-12;0;52.0;MG;1550.0;20705.472748727916;0.0;800.0;44153,22;2020.0
1157;2021-10;1;51.0;SC;11994.294566334213;77496.77;0.0;871.8536149291502;42885,49;2020.0
1158;2021-12;0;33.0;RJ;1200.0;0.0;0.0;967.3871468372016;41372,48;2020.0
1159;2021-10;0;27.0;SP;3050.0;0.0;0.0;758.5334419952427;50298,56;2021.0
1160;2021-10;1;27.0;SP;1050.0;9430.302568399347;0.0;665.9410718312781;38156,17;2021.0
1161;2021-12;1;46.0;RJ;1750.0;11694.020199004912;28428.894083174633;787.207500417278;42931,30;2020.0
1162;2021-12;0;51.0;SP;21719.580250187442;1603.35;0.0;843.0000000000001;38695,48;2021.0
1163;2021-12;1;34.0;SC;8300.0;26735.953709719255;0.0;706.234779975666;46878,33;2021.0
1164;2021-10;0;59.0;SP;3823.8873513199787;16682.20642624463;0.0;928.2319465480767;42046,49;2017.0
1165;2021-12;0;52.0;SP;3400.0;13389.021569219403;60420.06299692775;966.7833433408296;22896,36;2020.0
1166;2021-12;1;28.0;CE;2150.0;0.0;0.0;927.5220264826539;47371,79;2021.0
1167;2021-11;0;30.0;SC;20548.910078454435;5151.789505628079;15392.37;776.9999999999999;32918,36;2021.0
1168;2021-11;0;20.0;SC;3253.680286464384;7980.515642434691;14694.29;517.0;47197,23;2015.0
1169;2021-11;0;66.0;SP;7995.831827554444;0.0;0.0;745.0000000000001;36533,98;2021.0
1170;2021-10;0;45.0;SP;4600.0;13906.22;47463.414619782896;956.0;25347,72;2020.0
1171;2021-10;0;34.0;SP;9869.990354423393;192.7314487170513;0.0;673.484685188315;36122,82;2020.0
1172;2021-12;0;47.0;RJ;6770.26635463053;11931.058933282233;0.0;602.2362721946997;32851,24;2020.0
1173;2021-12;0;24.0;RJ;9966.472268102989;909.9;0.0;963.9202133596673;30084,57;2020.0
1174;2021-12;0;36.0;PR;1200.0;6108.686724811509;0.0;770.7863165452728;40082,26;2021.0
1175;2021-10;0;35.0;SP;6094.388898399172;560.7984471325885;0.0;889.4316064896667;40841,11;2020.0
1176;2021-12;0;23.0;RJ;1650.0;7903.063631746387;0.0;764.2541974211501;44933,19;2021.0
1177;2021-11;1;37.0;PR;3000.0;3115.6331829415394;54877.09;884.6426346891776;38280,26;2020.0
1178;2021-12;1;69.0;SP;21997.605743225697;17524.873579567924;0.0;978.516939234263;33984,18;2020.0
1179;2021-10;0;59.0;PR;16060.752294269107;0.0;0.0;980.613145158749;33131,83;2020.0
1180;2021-11;1;29.0;SC;20044.720720568486;1648.33;0.0;833.0203987150121;29290,31;2020.0
1181;2021-10;1;50.0;RJ;1550.0;13414.376648665044;0.0;925.4933178364954;28089,32;2020.0
1182;2021-12;0;68.0;RJ;2100.0;24037.168656499798;0.0;924.0585847768308;27698,67;2017.0
1183;2021-12;0;59.0;SP;7780.7397083751275;6538.757385171386;0.0;680.0;23263,59;2020.0
1184;2021-12;0;27.0;MG;8427.486782989865;155.58;0.0;854.8248567467535;41735,62;2020.0
1185;2021-12;1;51.0;SC;1650.0;12305.813409611306;17424.66;505.0000000000001;46462,68;2021.0
1186;2021-11;1;58.0;RJ;17107.641066418844;0.0;66659.5812133267;508.0;43254,96;2019.0
1187;2021-10;1;58.0;SC;15952.937443724417;1789.29;0.0;411.0000000000001;38402,59;2020.0
1188;2021-11;0;62.0;SP;23649.34381378333;3707.0;0.0;949.0878000851098;29700,58;2021.0
1189;2021-12;0;26.0;SP;3234.692642084715;;;645.7547332245172;55868,02;2016.0
1190;2021-10;0;36.0;SP;15655.618912735068;8201.875333048061;0.0;674.0000000000001;37857,68;2020.0
1191;2021-12;1;35.0;PR;1250.0;7331.868753357446;0.0;999.1590394483303;28168,25;2017.0
1192;2021-12;0;28.0;CE;14184.330122339854;1812.38;0.0;688.4889356668385;37832,72;2021.0
1193;2021-12;0;40.0;RJ;3250.0;14641.183405777008;0.0;958.2572336307139;61467,72;2021.0
1194;2021-12;0;47.0;PR;10639.507446579319;15257.485457748935;18114.753740215667;851.3206525709309;38828,55;2021.0
1195;2021-12;0;38.0;CE;3094.1033929454225;15157.20289318583;0.0;789.5103748083802;33845,72;2020.0
1196;2021-12;0;45.0;SP;13841.932322592593;12167.64310001517;0.0;747.0;34970,85;2020.0
1197;2021-11;0;28.0;SP;1600.0;4879.60701190295;0.0;413.42869385341896;42558,19;2021.0
1198;2021-11;0;44.0;MG;1050.0;3463.0066109092827;0.0;860.6984578439848;41753,58;2020.0
1199;2021-12;0;68.0;RJ;11491.855530682036;27944.31439790853;0.0;951.0;46674,07;2021.0
682;2021-10;1;44.0;RJ;4785.200709587714;6887.502891652521;0.0;810.9648487955947;47695,85;2021.0
1201;2021-10;0;51.0;SP;21775.2074437648;2158.114489744604;0.0;973.0525036734643;36932,10;2020.0
1202;2021-10;0;56.0;RJ;4050.0;0.0;0.0;960.6289959822527;47956,10;2019.0
1203;2021-10;0;28.0;MG;1700.0;1732.25;0.0;856.85372282342;32268,01;2020.0
1204;2021-11;0;37.0;MG;1650.0;4998.237501927028;0.0;765.0321549583219;61244,18;2018.0
1205;2021-12;1;29.0;SP;10358.725065378167;0.0;0.0;959.6675726868608;41455,09;2021.0
1206;2021-11;0;33.0;PR;1200.0;14147.312903076252;0.0;621.1489255857746;42878,26;2021.0
1207;2021-11;0;35.0;SP;3750.0;681.06;0.0;892.9128388433533;57654,66;2021.0
1208;2021-12;0;36.0;SP;4513.65296138319;5338.352936819757;0.0;878.4523941307339;41489,11;2020.0
1209;2021-10;1;59.0;RJ;4644.106796014363;10511.584898745994;0.0;749.1201350423355;39233,45;2021.0
1210;2021-11;0;32.0;PR;9775.558525167977;0.0;0.0;482.9999999999999;37879,22;2021.0
1211;2021-12;1;66.0;SP;10054.692358269796;4118.828718598306;17699.075214013847;912.0;34985,39;2020.0
1212;2021-12;1;53.0;PR;4265.975872377678;0.0;0.0;846.7480360707455;43555,51;2020.0
1213;2021-10;1;38.0;RJ;24953.486031236163;0.0;0.0;889.0939692446997;35577,89;2021.0
1214;2021-11;1;57.0;SP;15256.501701091496;515.64;0.0;409.70114550474864;35947,15;2020.0
1215;2021-10;0;21.0;SP;10537.44302648436;;;691.5087061376346;39303,56;2020.0
1216;2021-10;0;34.0;SP;8334.596715165817;2749.0772742277663;30441.680266982326;934.9999999999999;36962,43;2020.0
1217;2021-12;0;42.0;SP;9963.248052145456;2409.48;0.0;466.245306085115;41789,87;2021.0
1218;2021-10;0;32.0;SP;3250.0;10383.066860641127;0.0;703.0000000000002;46794,73;2020.0
1219;2021-12;0;61.0;SP;2800.0;7677.78;0.0;866.0;45781,67;2020.0
1220;2021-10;1;29.0;SP;6579.227736552881;0.0;0.0;997.3223445058476;44634,27;2021.0
1221;2021-10;1;33.0;PR;2550.0;451.2428260319707;0.0;946.9109995027848;37462,79;2021.0
1222;2021-12;1;69.0;PR;10145.99695073744;11644.939930983182;29982.571301657546;624.0000000000002;39717,15;2020.0
1223;2021-10;0;35.0;PR;1300.0;12936.413605490136;0.0;901.9999999999999;40582,19;2021.0
1224;2021-10;0;58.0;SP;12900.0;6304.035257050323;14104.03;951.7655223935452;44133,26;2020.0
1225;2021-11;0;35.0;SC;2300.0;20662.70924240772;0.0;703.0;44175,14;2018.0
1226;2021-11;0;65.0;SP;25662.153734219544;15713.05;0.0;957.0;42764,52;2020.0
1227;2021-12;0;40.0;SP;6000.0;17957.608638074915;0.0;590.0;44929,80;2021.0
1228;2021-12;0;50.0;SP;3613.572815563003;19347.94990313396;34521.50670163658;965.633353877957;38637,94;2021.0
1229;2021-11;0;66.0;CE;1900.0;1906.7643732748356;0.0;893.0723033154164;37720,60;2021.0
1230;2021-12;0;42.0;RJ;6400.0;2814.323966005987;0.0;763.0000000000001;30709,91;2021.0
1231;2021-11;0;54.0;SP;12359.75932943739;1096.06;0.0;841.0942042257034;48788,92;2020.0
492;2021-11;1;30.0;SP;2603.288707553944;8882.501289020722;0.0;800.7773207681701;32460,27;2021.0
1233;2021-12;0;64.0;RJ;3000.0;1030.0;0.0;645.5282364792166;34604,72;2021.0
1234;2021-10;0;56.0;SP;22804.76367246904;21980.901381412914;52065.85862533698;931.4609577879783;43462,56;2020.0
1235;2021-11;0;24.0;RJ;6428.319082617463;6317.120542736642;0.0;592.0000000000001;39232,94;2018.0
1236;2021-11;1;43.0;PR;1200.0;6910.6301138896315;0.0;444.0;37454,39;2021.0
1237;2021-11;1;47.0;SP;18133.50857006144;5756.76;56952.83;973.7003214576774;34992,89;2020.0
1238;2021-11;1;39.0;RJ;21294.17359894741;13299.788738572017;0.0;713.2874920754646;42846,67;2021.0
1239;2021-10;0;46.0;MG;1850.0;3280.16;14318.735080101222;900.0;34955,74;2021.0
1240;2021-11;1;29.0;SP;1250.0;0.0;0.0;408.0;34518,86;2021.0
1241;2021-10;0;46.0;MG;26800.0;67130.87657395077;48812.53;882.0;37228,62;2021.0
1242;2021-12;0;31.0;SP;4100.0;1521.65;0.0;838.4620706731175;30251,43;2021.0
1243;2021-10;0;40.0;SP;9565.615348431911;20038.52960187933;0.0;780.0;44127,96;2021.0
1244;2021-10;0;65.0;PR;10313.967741671813;25878.0;0.0;896.9999999999999;37280,12;2021.0
1245;2021-10;0;44.0;CE;1400.0;16270.591054451248;0.0;770.7957179115397;39443,76;2015.0
1246;2021-12;1;27.0;SP;7543.1073303657095;6666.98;55034.922676309216;678.0;36591,96;2018.0
1247;2021-10;0;56.0;RJ;12015.332042215154;88.51;11212.504547820237;709.4563949919743;38225,62;2020.0
1248;2021-10;0;35.0;SC;4300.0;12297.618565177716;0.0;715.0;30871,49;2020.0
1249;2021-10;0;49.0;SP;8488.94200746189;1000.0;0.0;686.948053521449;32497,04;2020.0
1250;2021-11;0;38.0;RJ;3300.0;0.0;0.0;837.5097973612073;36834,61;2020.0
1251;2021-12;0;45.0;SP;2850.0;1842.3436536392883;32361.419147187284;535.9999999999999;40077,49;2020.0
1252;2021-12;0;54.0;SP;8845.35175380221;9173.576633104483;0.0;738.6444450411772;46142,70;2021.0
1253;2021-11;0;29.0;SC;20030.6266042394;87.3098339691935;0.0;607.0;47075,88;2020.0
1254;2021-11;1;26.0;PR;1900.0;6182.868143078042;0.0;628.0855358774404;36849,29;2020.0
1255;2021-12;0;48.0;SP;1500.0;4588.28;10414.660791630064;810.0;36092,28;2021.0
1256;2021-11;1;24.0;PR;1200.0;5.6;0.0;378.0;37741,78;2021.0
1257;2021-11;0;42.0;SP;1550.0;7399.22831359511;0.0;786.0250137211684;29230,12;2020.0
1258;2021-11;0;29.0;SP;2374.0489995837875;;;757.1740381153663;32453,33;2015.0
1259;2021-10;1;54.0;SP;1800.0;3927.3709167972315;0.0;873.0;34617,49;2021.0
1260;2021-11;0;31.0;CE;7018.498794399082;923.436431706021;0.0;738.9809623643598;38741,93;2021.0
1261;2021-10;0;26.0;MG;1750.0;7.55;27005.64597104228;983.927703991807;40839,80;2015.0
1262;2021-10;0;62.0;RJ;6307.2135909697845;0.0;0.0;726.0;34352,17;2016.0
1263;2021-10;0;46.0;SP;10404.724968176557;14183.203450440622;0.0;920.0;44584,54;2020.0
1264;2021-11;0;69.0;PR;6256.379621451794;9444.238804312952;27000.924162198236;700.0;37672,36;2016.0
1265;2021-10;1;25.0;SP;1500.0;12640.866672231003;0.0;575.5467067930008;61941,77;2020.0
1266;2021-12;0;39.0;MG;4400.0;11034.74274646389;0.0;725.2151817044451;35030,96;2020.0
4734;2021-12;1;50.0;SP;13886.519544633984;3682.22;0.0;695.0;26901,36;2020.0
1268;2021-12;0;26.0;SP;1850.0;2479.55;34288.74108743465;923.2756352787263;27361,76;2020.0
1269;2021-11;0;34.0;MG;9795.275272868099;2579.37;0.0;664.5125937979262;34465,57;2021.0
1270;2021-11;0;58.0;RJ;7895.377787246754;41079.80444147408;0.0;867.9999999999999;35647,28;2020.0
1271;2021-12;0;24.0;SP;3263.0819272789768;500.01;0.0;759.9224829398103;38859,13;2020.0
1272;2021-11;0;33.0;SP;3000.0;9818.52;38237.61209033545;888.0000000000001;37438,17;2020.0
1273;2021-11;0;44.0;SP;2250.0;2525.7246543324986;0.0;837.7678666694575;41547,00;2021.0
1274;2021-11;0;23.0;SC;1800.0;4923.12;32990.5557221123;855.0;42523,22;2019.0
1275;2021-10;0;42.0;PR;20584.63819084646;8848.3;39923.51425254195;836.9292921693943;45265,43;2021.0
1276;2021-11;0;57.0;PR;9874.957196608872;1929.82;41253.52653699297;755.0;45843,75;2021.0
1277;2021-10;0;57.0;SC;2100.0;590.7;74463.18121505133;717.0;35314,69;2020.0
1278;2021-12;1;48.0;SC;24020.08469384938;2234.3234852325154;0.0;947.2163133894807;45604,69;2021.0
1279;2021-12;0;48.0;SP;4523.314385939724;16777.465138470223;0.0;516.7089512306701;39476,00;2021.0
1280;2021-10;0;61.0;PR;5650.0;6070.796299404622;0.0;716.9999999999999;34839,71;2020.0
1281;2021-12;0;62.0;SP;6700.0;12277.614387209764;64036.56279257443;540.5076870485746;41476,86;2020.0
1282;2021-11;0;68.0;CE;9977.398119585332;10160.604266184871;0.0;604.7510290948;30994,76;2021.0
1283;2021-10;1;69.0;RJ;13079.929335935378;22.972403884246205;0.0;638.2640999700761;35986,92;2021.0
1284;2021-11;0;46.0;SC;4489.720747485931;5159.45;0.0;755.0000000000002;33672,05;2020.0
1285;2021-12;0;36.0;PR;20301.759575652693;0.0;0.0;687.6125045619802;42294,44;2020.0
1286;2021-10;0;23.0;SP;2000.0;5010.203175195816;0.0;960.9454838340523;44840,87;2020.0
1287;2021-11;0;40.0;SP;23142.524998338155;0.0;0.0;398.0;26807,76;2021.0
1288;2021-10;0;40.0;MG;12828.259290926972;512.99;0.0;836.0651887859098;43657,71;2020.0
1289;2021-11;1;38.0;CE;1755.3403213933377;;;594.2069878290133;36492,89;2020.0
1290;2021-11;0;62.0;SC;1650.0;11620.954133168181;0.0;773.4960460505844;46999,51;2020.0
1291;2021-11;0;50.0;SP;2100.0;3559.0687663823187;69879.88866567428;602.9999999999999;26740,94;2021.0
1292;2021-12;0;39.0;SP;2100.0;436.1137598298494;35325.220367084345;682.0;34445,34;2021.0
1293;2021-11;1;30.0;SP;7950.0;9767.01;0.0;934.4919934103677;47099,95;2020.0
1294;2021-10;0;47.0;SC;17285.175478937195;1529.74;0.0;945.4995384196475;33446,23;2020.0
1295;2021-10;0;32.0;SC;5349.590424983629;1483.32;21762.11;823.854014941289;34866,37;2020.0
5761;2021-10;0;26.0;MG;1400.0;21618.944097074153;0.0;652.9999999999999;44368,37;2020.0
1297;2021-10;0;45.0;SP;10106.420015268286;3296.42;64579.28018549197;933.5655348410871;42028,73;2020.0
1298;2021-12;0;31.0;RJ;8194.037089431182;10319.895201943733;0.0;711.0854524027092;24482,20;2020.0
1299;2021-11;0;49.0;RJ;4516.478716968481;7405.399652134207;29788.47814356743;955.8488218410669;48318,47;2020.0
1300;2021-12;0;46.0;SC;14309.482220268479;528.65;0.0;625.9999999999999;47047,01;2021.0
1301;2021-12;0;60.0;RJ;2150.0;21442.343726467076;0.0;924.827091237285;35520,81;2021.0
1302;2021-12;0;59.0;PR;2200.0;8.4;0.0;776.1917706820045;35524,52;2021.0
1303;2021-11;1;57.0;RJ;1700.0;0.0;0.0;425.9999999999999;31621,93;2020.0
1304;2021-10;1;66.0;SP;2500.0;10297.385376979457;0.0;548.2958979768616;32541,51;2021.0
1305;2021-10;0;54.0;MG;18287.56187365943;8441.850505480848;166054.84005384988;639.0;37524,40;2021.0
1306;2021-12;1;32.0;PR;17737.16215109497;0.0;0.0;1.4621542346415026;46249,53;2021.0
5591;2021-10;0;27.0;RJ;5829.766138949003;8709.699780818057;0.0;885.5995421518014;46620,79;2021.0
1308;2021-10;1;43.0;MG;13510.512831143196;1373.8692998495662;0.0;830.9026260042406;53923,02;2021.0
1309;2021-12;0;25.0;SP;3350.0;1272.65;0.0;721.9681879164184;61247,70;2021.0
1310;2021-11;1;62.0;PR;2500.0;9300.218705983893;30879.636125543955;574.9999999999999;42178,88;2020.0
1311;2021-12;0;32.0;MG;12841.126522956982;3461.0298423075537;0.0;566.0;33280,02;2020.0
1312;2021-12;0;65.0;CE;5950.0;2768.6676210897303;41794.593499585;715.0;28328,31;2019.0
2020;2021-11;1;28.0;RJ;1450.0;72.83;0.0;484.0000000000001;49343,35;2021.0
1314;2021-11;0;67.0;SP;16314.120323087438;7765.526658230197;10495.52;674.0;44146,76;2020.0
1315;2021-10;0;40.0;SP;3805.271675381061;2851.373232047949;0.0;932.8622808029705;35375,34;2015.0
1316;2021-11;1;33.0;SP;6300.0;8364.009788411211;0.0;779.9999999999999;37250,57;2017.0
1317;2021-12;0;55.0;CE;15216.438299476455;19807.492969511426;35072.687211325414;841.9050427558511;29687,36;2021.0
1318;2021-10;0;29.0;PR;5499.761394559717;715.6;0.0;693.4814166080464;43869,01;2015.0
1319;2021-11;0;64.0;RJ;17083.942694227073;20603.052111937133;0.0;929.2352954611661;38012,98;2021.0
1320;2021-11;0;23.0;SP;1700.0;283.63;0.0;683.0481139478718;36079,58;2020.0
1321;2021-11;0;58.0;PR;9422.05852631519;32.02;26648.989558479745;794.9735642143962;47948,17;2020.0
1322;2021-10;0;59.0;RJ;7597.403225558977;24455.085101978726;0.0;588.0;49468,56;2021.0
1323;2021-10;0;24.0;SP;5196.931096148277;5285.37536727178;0.0;624.0;49631,65;2021.0
1324;2021-11;0;46.0;CE;7376.148541457878;7297.221834870275;0.0;719.2028416812132;33169,20;2021.0
1325;2021-12;0;63.0;CE;1850.0;11415.272432861144;0.0;590.5333363417722;52816,85;2020.0
1326;2021-12;1;37.0;SP;30484.587683026188;169.57;29773.46842644433;968.2379537012707;44979,39;2020.0
1327;2021-12;0;34.0;RJ;5205.200972587258;0.0;0.0;719.0466422391964;49974,27;2020.0
1328;2021-12;0;26.0;RJ;3250.0;4140.613344058336;0.0;858.6172495536132;40948,75;2020.0
1329;2021-10;0;60.0;SP;17035.60472897384;52599.707304192845;41010.473998248526;924.0;32716,79;2018.0
1330;2021-12;0;26.0;SP;12947.1276270091;15896.85569407454;0.0;884.0;39492,94;2021.0
1331;2021-11;0;49.0;PR;2050.0;3677.14;45194.606571906996;945.0745177564269;53099,18;2021.0
1332;2021-11;1;29.0;SC;2500.0;460.2;0.0;779.8462828671902;40130,63;2021.0
1333;2021-11;0;58.0;RJ;1700.0;577.97;9436.193732347123;867.2527655465678;34386,50;2020.0
1334;2021-10;0;40.0;SP;17267.787626208457;46343.78601376354;54859.89441221812;919.0;46451,45;2020.0
1335;2021-10;0;30.0;SC;10947.861220272594;889.12;0.0;938.2106472612326;47413,60;2020.0
1336;2021-11;1;27.0;RJ;1350.0;9558.248204347381;0.0;397.0000000000001;33520,08;2020.0
1337;2021-10;0;40.0;SP;7175.4518013519655;6601.2;0.0;917.0;31262,96;2021.0
1338;2021-11;1;33.0;SP;8311.882973798154;1117.15261194279;0.0;829.0451452175074;41415,98;2020.0
1339;2021-11;0;40.0;RJ;22542.606535351308;2169.218434394259;0.0;845.8931798109979;32722,31;2020.0
1340;2021-10;0;45.0;SP;5950.0;24303.122523927726;9084.628953429354;941.9999999999998;64997,11;2018.0
1341;2021-12;1;27.0;PR;8300.0;18642.54851173565;0.0;604.3265121136478;62646,76;2021.0
1342;2021-12;1;67.0;SP;9355.66041135113;1504.53;0.0;645.1757557114579;38786,48;2020.0
1343;2021-11;0;24.0;RJ;4192.432927663231;14568.722435712996;0.0;562.0000000000002;38208,60;2020.0
1344;2021-12;0;55.0;RJ;1650.0;3.65;0.0;836.0;36555,05;2020.0
1345;2021-12;1;66.0;SP;4098.414661357335;16600.086484536616;0.0;433.0;47719,15;2020.0
1346;2021-11;1;27.0;SP;12824.907704521764;528.8;0.0;879.0908470827464;38046,86;2020.0
1347;2021-10;1;29.0;SP;24196.10296974742;97.41;0.0;998.5680000907269;44254,06;2021.0
